Protein ID,Protein names,Gene names,dirsign,BCC count,BCC proportion,SCC count,SCC proportion,Proportion_Test Rank,HG_Test Rank,Wilcoxon Rank,Minimal Rank
H0YB70, Putative hydroxypyruvate isomerase (Fragment),HYI,DOWN,1.0,0.016666666666666666,3.0,0.047619047619047616,4099.0,4328.0,4988.5,4099.0
H0YEB6, Protein ZNRD2 (Fragment); Protein ZNRD2,ZNRD2,DOWN,0.0,0.0,4.0,0.06349206349206349,1541.5,1907.0,3544.5,1541.5
H0YF29, UPF0598 protein C8orf82 (Fragment); UPF0598 protein C8orf82,C8orf82,DOWN,0.0,0.0,3.0,0.047619047619047616,2063.0,2638.0,4153.0,2063.0
H0YHS6," Tyrosine--tRNA ligase (Fragment); Tyrosine--tRNA ligase, mitochondrial",YARS2,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
H0YKX3, PCNA-associated factor,PCLAF,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
H3BQQ2, E3 ubiquitin-protein ligase ZNF598; RING-type E3 ubiquitin transferase,ZNF598,DOWN,1.0,0.016666666666666666,9.0,0.14285714285714285,597.0,627.0,1869.5,597.0
H3BRY6, Integrator complex subunit 14; von Willebrand factor A domain-containing protein 9,INTS14,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
H3BTB7," Glutamyl-tRNA synthetase; Probable glutamate--tRNA ligase, mitochondrial",EARS2,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
H3BU86, STX16-NPEPL1 readthrough (NMD candidate); Syntaxin-16,STX16-NPEPL1;STX16;,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
H3BUL4, PSME3-interacting protein (Fragment),PSME3IP1,UP,4.0,0.06666666666666667,2.0,0.031746031746031744,4306.5,4227.5,4556.5,4227.5
H7C4M9, Ubiquitin-conjugating enzyme E2 H (Fragment),UBE2H,DOWN,1.0,0.016666666666666666,5.0,0.07936507936507936,2253.5,2450.5,3505.5,2253.5
I3L1Y9, FLYWCH family member 2,FLYWCH2,DOWN,2.0,0.03333333333333333,5.0,0.07936507936507936,3456.0,3605.0,4087.5,3456.0
I3L2L5," Mapk-regulated corepressor-interacting protein 1; HCG1818442, isoform CRA_a",MCRIP1,DOWN,2.0,0.03333333333333333,4.0,0.06349206349206349,4585.0,4681.0,4955.0,4585.0
I3L3E4, Charged multivesicular body protein 6 (Fragment),CHMP6,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
I3NI32," Dihydroorotate dehydrogenase (quinone), mitochondrial",DHODH,DOWN,0.0,0.0,3.0,0.047619047619047616,2063.0,2638.0,4153.0,2063.0
J3KNV4, Integrin alpha-7,ITGA7,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
J3QL54, Nuclear pore complex protein Nup85,NUP85,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
J3QL56," Protein SCO1 homolog, mitochondrial",SCO1,DOWN,2.0,0.03333333333333333,5.0,0.07936507936507936,3456.0,3605.0,4307.5,3456.0
J3QQJ0, SAP30-binding protein (Fragment); SAP30-binding protein,SAP30BP,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
J3QQY2, Calcium load-activated calcium channel,TMCO1,DOWN,2.0,0.03333333333333333,6.0,0.09523809523809523,2747.5,2818.5,3485.5,2747.5
J3QRU1, Tyrosine-protein kinase; Tyrosine-protein kinase Yes; Tyrosine-protein kinase Fyn,YES1,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
J3QTA2, BAG family molecular chaperone regulator 1,BAG1,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
K7EK07, Histone H3 (Fragment); Histone H3.3; Histone H3,H3-3B;H3-3A,DOWN,2.0,0.03333333333333333,3.0,0.047619047619047616,5495.5,5963.0,6050.5,5495.5
K7EM09, Transmembrane protein 205 (Fragment); Transmembrane protein 205,TMEM205,DOWN,0.0,0.0,3.0,0.047619047619047616,2063.0,2638.0,4153.0,2063.0
K7EN60, Telomerase RNA component-interacting RNase; Telomerase RNA component interacting RNase,TRIR,DOWN,0.0,0.0,4.0,0.06349206349206349,1541.5,1907.0,3544.5,1541.5
K7EP06, RG7MT1; mRNA cap guanine-N7 methyltransferase,RNMT,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
K7ERC8, 3-ketodihydrosphingosine reductase,KDSR,UP,1.0,0.016666666666666666,0.0,0.0,3697.5,5465.5,5580.5,3697.5
M0QXM4, Amino acid transporter; Neutral amino acid transporter B(0),SLC1A5,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5932.5,5186.5
M0QXZ5, Zinc finger protein 428 (Fragment); Zinc finger protein 428,ZNF428,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
M0QY97, Zinc finger CCCH domain-containing protein 4 (Fragment); Zinc finger CCCH domain-containing protein 4,ZC3H4,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5980.5,5186.5
M0R208," ATP-dependent Clp protease proteolytic subunit; ATP-dependent Clp protease proteolytic subunit, mitochondrial",CLPP,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
M0R300, Unconventional myosin-IXb (Fragment); Unconventional myosin-IXb,MYO9B,DOWN,4.0,0.06666666666666667,8.0,0.12698412698412698,3402.5,3271.0,3611.0,3271.0
M0R3B2, E3 ubiquitin-protein ligase NOSIP (Fragment) OS=Homo sapiens OX=9606 GN=; Nitric oxide synthase-interacting protein OS=Homo sapiens OX=9606 GN=,NOSIP,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
O19617," HLA class I antigen; HLA class I histocompatibility antigen, C alpha chain",HLA-C,DOWN,4.0,0.06666666666666667,17.0,0.2698412698412698,228.5,222.5,583.5,222.5
O43427, Acidic fibroblast growth factor intracellular-binding protein; Acidic fibroblast growth factor intracellular-binding protein (Fragment),FIBP,DOWN,1.0,0.016666666666666666,7.0,0.1111111111111111,1267.5,1401.5,2526.5,1267.5
O78179," HLA class I histocompatibility antigen, C alpha chain",HLA-C,DOWN,2.0,0.03333333333333333,6.0,0.09523809523809523,2747.5,2818.5,3485.5,2747.5
O95478, Ribosome biogenesis protein NSA2 homolog,NSA2,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
P01037, Cystatin-SN,CST1,DOWN,8.0,0.13333333333333333,14.0,0.2222222222222222,3081.0,2781.0,3144.5,2781.0
P0DP08, Immunoglobulin heavy variable 4-38-2; Immunoglobulin heavy variable 4-30-4,IGHV4-38-2;IGHV4-30-4,DOWN,5.0,0.08333333333333333,16.0,0.25396825396825395,637.0,640.0,1013.5,637.0
P15291," Beta-1,4-galactosyltransferase 1",B4GALT1,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
P18054, Polyunsaturated fatty acid lipoxygenase ALOX12,ALOX12,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
P23469, Receptor-type tyrosine-protein phosphatase epsilon,PTPRE,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
P29400, Collagen alpha-5(IV) chain,COL4A5,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
P55160, Nck-associated protein 1-like,NCKAP1L,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
P60369, Keratin-associated protein 10-3; Keratin-associated protein 10-1,KRTAP10-3;KRTAP10-1,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
P61018, Ras-related protein Rab-4B; Ras-related protein Rab-4B (Fragment),RAB4B,DOWN,1.0,0.016666666666666666,5.0,0.07936507936507936,2253.5,2450.5,3581.5,2253.5
P82675," 28S ribosomal protein S5, mitochondrial",MRPS5,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
Q16352, Alpha-internexin,INA,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q49AN9, Small nuclear ribonucleoprotein G,SNRPG,DOWN,4.0,0.06666666666666667,13.0,0.20634920634920634,1074.0,1070.0,1485.0,1070.0
Q5JTA5, Hematopoietic progenitor cell antigen CD34,CD34,DOWN,2.0,0.03333333333333333,5.0,0.07936507936507936,3456.0,3605.0,4273.0,3456.0
Q5JY90, Tyrosine-protein kinase; Tyrosine-protein kinase BTK,BTK;BT,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
Q5SZE2, Ceramide synthase 2 (Fragment),CERS2,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q5T0I0, Macrophage-capping protein (Fragment),GSN,DOWN,11.0,0.18333333333333332,22.0,0.3492063492063492,1358.5,1258.5,845.5,845.5
Q5T160," Probable arginine--tRNA ligase, mitochondrial",RARS2,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q5VV89, Microsomal glutathione S-transferase 3,MGST3,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5932.5,5186.5
Q5VZZ6, CUGBP Elav-like family member 2,CELF2,DOWN,0.0,0.0,4.0,0.06349206349206349,1541.5,1907.0,3544.5,1541.5
Q6A163," Keratin, type I cytoskeletal 39",KRT39,UP,4.0,0.06666666666666667,1.0,0.015873015873015872,2646.5,2963.5,3942.5,2646.5
Q6P461," Acyl-coenzyme A synthetase ACSM6, mitochondrial",ACSM6,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6449.0,6449.0
Q6UWP7, Lysocardiolipin acyltransferase 1,LCLAT1,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5892.0,5186.5
Q7Z7F7," 39S ribosomal protein L55, mitochondrial; 39S ribosomal protein L55, mitochondrial (Fragment)",MRPL55,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
Q86TB9, Protein PAT1 homolog 1,PATL1,DOWN,0.0,0.0,6.0,0.09523809523809523,717.0,830.0,2551.5,717.0
Q8NFJ5, Retinoic acid-induced protein 3,GPRC5A,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
Q8WXI4, Acyl-coenzyme A thioesterase 11,ACOT11,DOWN,0.0,0.0,3.0,0.047619047619047616,2063.0,2638.0,4153.0,2063.0
Q92805, Golgin subfamily A member 1; Golgin subfamily A member 1 (Fragment),GOLGA1,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
Q96RL7, Vacuolar protein sorting-associated protein 13A,VPS13A,DOWN,2.0,0.03333333333333333,15.0,0.23809523809523808,109.5,107.5,711.5,107.5
Q99720, Sigma non-opioid intracellular receptor 1; Sigma 1-type opioid receptor,SIGMAR1,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
Q9NQX4, Unconventional myosin-Vc,MYO5C,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
Q9NV35, Nucleotide triphosphate diphosphatase NUDT15,NUDT15,DOWN,1.0,0.016666666666666666,7.0,0.1111111111111111,1267.5,1401.5,2604.5,1267.5
Q9NXC5, GATOR complex protein MIOS OS=Homo sapiens OX=9606 GN=M,MIOS,UP,1.0,0.016666666666666666,0.0,0.0,3697.5,5465.5,5580.5,3697.5
Q9Y4B5, Microtubule cross-linking factor 1,MTCL1,DOWN,0.0,0.0,6.0,0.09523809523809523,717.0,830.0,2551.5,717.0
Q9Y6V0, Protein piccolo,PCLO,DOWN,1.0,0.016666666666666666,8.0,0.12698412698412698,868.5,971.5,2134.0,868.5
U3KPX1, Acylphosphatase (Fragment); Acylphosphatase,ACYP2,DOWN,1.0,0.016666666666666666,6.0,0.09523809523809523,1695.5,1867.5,2989.0,1695.5
X6R3N0," Solute carrier family 27 (Fatty acid transporter), member 3, isoform CRA_d; Solute carrier family 27 member 3",SLC27A3,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
X6RCC3, Stromal membrane-associated protein 2 (Fragment); Stromal membrane-associated protein 2,SMAP2,DOWN,3.0,0.05,10.0,0.15873015873015872,1567.0,1561.0,2149.5,1561.0
A0A024RAC6, Elongin-A,ELOA,DOWN,0.0,0.0,7.0,0.1111111111111111,479.0,541.0,2165.5,479.0
A0A075B6Q2, Formin-binding protein 1-like (Fragment); Formin-binding protein 1-like,FNBP1L,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
A0A087WV20, Alstrom syndrome protein 1,ALMS1,DOWN,1.0,0.016666666666666666,5.0,0.07936507936507936,2253.5,2450.5,3544.5,2253.5
A0A087WV46, Late endosomal/lysosomal adaptor and MAPK and MTOR activator 4,LAMTOR4;LA,DOWN,0.0,0.0,7.0,0.1111111111111111,479.0,541.0,2165.5,479.0
A0A087WW23, Arachidonate 5-lipoxygenase-activating protein,ALOX5AP,DOWN,1.0,0.016666666666666666,7.0,0.1111111111111111,1267.5,1401.5,2551.5,1267.5
A0A087WW58, Ethanolaminephosphotransferase 1,SELENOI,UP,1.0,0.016666666666666666,0.0,0.0,3697.5,5465.5,5580.5,3697.5
A0A087WWF1, Selenoprotein M,SELENOM,DOWN,0.0,0.0,6.0,0.09523809523809523,717.0,830.0,2551.5,717.0
A0A087WYF5, Salivary acidic proline-rich phosphoprotein 1/2 (Fragment); Proline-rich protein 4,PRH1;PRR4,DOWN,6.0,0.1,13.0,0.20634920634920634,2226.5,2080.5,2508.0,2080.5
A0A087WZQ5, Receptor protein-tyrosine kinase,MERTK,DOWN,10.0,0.16666666666666666,18.0,0.2857142857142857,2305.5,2107.5,1753.5,1753.5
A0A087X043," Glutamate receptor; Glutamate receptor ionotropic, delta-2",GRID2,DOWN,2.0,0.03333333333333333,4.0,0.06349206349206349,4585.0,4681.0,4873.0,4585.0
A0A087X0U3, Amino acid transporter,SLC1A3,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
A0A087X1F5," Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial (Fragment)",SYNJ2BP-COX16,DOWN,1.0,0.016666666666666666,5.0,0.07936507936507936,2253.5,2450.5,3505.5,2253.5
A0A0A0MQW3, Serpin B13,SERPINB13,DOWN,0.0,0.0,17.0,0.2698412698412698,8.0,6.0,245.5,6.0
A0A0A0MR61, Serine protease 57,PRSS57,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
A0A0A0MRY0, TBC1 domain family member 22A,TBC1D22A,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
A0A0A0MS54, cAMP-dependent protein kinase; cAMP-dependent protein kinase catalytic subunit beta,PRKACB,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
A0A0A0MS90, Methyl-CpG-binding domain protein 1; Methyl-CpG-binding domain protein 1 (Fragment),MBD1,DOWN,4.0,0.06666666666666667,18.0,0.2857142857142857,151.5,143.5,510.0,143.5
A0A0A0MTP7, Protein SCAF11,SCAF11,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
A0A0A6YYI3, Protein PPAN-P2RY11; HCG2039996; Suppressor of SWI4 1 homolog,PPAN-P2RY11,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
A0A0B4J1Z8, DNA-directed RNA polymerase II subunit RPB11-b2,POLR2J3,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
A0A0C4DGB0, Short coiled-coil protein,SCOC,DOWN,0.0,0.0,7.0,0.1111111111111111,479.0,541.0,2165.5,479.0
A0A0D9SEI0, Mitochondrial transcription rescue factor 1,MTRES1,DOWN,0.0,0.0,5.0,0.07936507936507936,1105.5,1325.0,3022.0,1105.5
A0A0D9SEV0, Bifunctional polynucleotide phosphatase/kinase; Bifunctional polynucleotide phosphatase/kinase (Fragment),PNKP,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
A0A0D9SG71, Ubiquitin-conjugating enzyme E2 A,UBE2A,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
A0A0G2JNC7, Baculoviral IAP repeat-containing protein 1,NAIP,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
A0A0J9YXF8, Proline-rich protein 4; Uncharacterized protein (Fragment),PRR4,UP,5.0,0.08333333333333333,5.0,0.07936507936507936,6232.5,6340.5,6159.5,6159.5
A0A0J9YXV4, U3 small nucleolar RNA-associated protein 4 homolog (Fragment),UTP4,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
A0A0S2Z5D0, Ceroid-lipofuscinosis neuronal 6 late infantile variant isoform 2; Ceroid-lipofuscinosis neuronal protein 6,CLN6,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
A0A1B0GVI7, Aryl hydrocarbon receptor (Fragment); Aryl hydrocarbon receptor,AHR,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5980.5,5186.5
A0A1W2PQ52, GPI transamidase component PIG-T (Fragment),PIGT,UP,1.0,0.016666666666666666,0.0,0.0,3697.5,5465.5,5580.5,3697.5
A0A1W2PQV2," Glycine cleavage system H protein, mitochondrial (Fragment)",GCSH,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
A0A2R8Y4C2, Breast cancer anti-estrogen resistance protein 1,BCAR1,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
A0A2R8Y6Q1, Tubulin-specific chaperone E; Tubulin-folding cofactor E,TBCE,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
A0A2R8YEA7," Actin, cytoplasmic 1 (Fragment)",ACTB,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
A0A2R8YGH5, AP complex subunit sigma; AP-1 complex subunit sigma-1A (Fragment),AP1S1,DOWN,2.0,0.03333333333333333,3.0,0.047619047619047616,5495.5,5963.0,5776.0,5495.5
A0A384DVU0, Patatin-like phospholipase domain-containing protein 6,PNPLA6,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
A0A3B3ITN0, Exopolyphosphatase PRUNE1,PRUNE1,DOWN,1.0,0.016666666666666666,3.0,0.047619047619047616,4099.0,4328.0,4873.0,4099.0
A0A494C017, Myeloid-associated differentiation marker (Fragment),MYADM,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
A0A494C0K8, Immunoglobulin superfamily member 1,IGSF1,DOWN,0.0,0.0,3.0,0.047619047619047616,2063.0,2638.0,4153.0,2063.0
A0A494C1M0, SH3 domain-containing protein 19,SH3D19,DOWN,0.0,0.0,4.0,0.06349206349206349,1541.5,1907.0,3544.5,1541.5
A0A590UJS8," ATP-binding cassette sub-family B member 7, mitochondrial",ABCB7,DOWN,0.0,0.0,3.0,0.047619047619047616,2063.0,2638.0,4153.0,2063.0
A0A5F9YFS9, Microsomal signal peptidase 12 kDa subunit,SPCS1,DOWN,0.0,0.0,5.0,0.07936507936507936,1105.5,1325.0,3022.0,1105.5
A0A5F9ZH07, Tyrosine-protein kinase (Fragment); Tyrosine-protein kinase,JAK1,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
A0A5F9ZHU7, DNA primase large subunit,PRIM2,DOWN,3.0,0.05,13.0,0.20634920634920634,570.0,566.0,1149.0,566.0
A0A6Q8PG51, E3 ubiquitin-protein ligase,NEDD4L,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
A0A6Q8PGG2, KIF-binding protein,KIFBP,UP,4.0,0.06666666666666667,3.0,0.047619047619047616,5378.0,5216.0,5426.5,5216.0
A0A6Q8PGN6, Calpain inhibitor; Calpain inhibitor (Fragment),CAST;,DOWN,5.0,0.08333333333333333,9.0,0.14285714285714285,3598.5,3451.5,3485.5,3451.5
A0A6Q8PH91, ADP-ribose glycohydrolase MACROD1,MACROD1,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
A0A7P0TB24, Sphingomyelin phosphodiesterase 4,SMPD4,DOWN,3.0,0.05,7.0,0.1111111111111111,3129.0,3100.0,3485.5,3100.0
A6ND22," 28S ribosomal protein S16, mitochondrial",MRPS16,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5892.0,5186.5
A8KAH6," Heat shock 27kDa protein 2, isoform CRA_a; Heat shock protein beta-2",HSPB2-C11orf52;HSPB2,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
A8MT37, protein] kinase; Glycogen synthase kinase-3 alpha,GSK3A,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5932.5,5186.5
A8MUM1, EARP and GARP complex-interacting protein 1,EIPR1,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
A8MXQ1, Pituitary tumor-transforming gene 1 protein-interacting protein,PTTG1IP,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
B1ALD9, Periostin OS=Homo sapiens OX=9606 GN=,POSTN,DOWN,6.0,0.1,9.0,0.14285714285714285,4696.5,4288.5,3874.0,3874.0
B5MCB4, Methyl-CpG-binding protein 2,MECP2,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
B7Z385, Adenylyl cyclase-associated protein,CAP2,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5932.5,5186.5
B7Z934, Transcription factor COE2,EBF2,DOWN,3.0,0.05,10.0,0.15873015873015872,1567.0,1561.0,2134.0,1561.0
B8ZZA8, Glutaminase,GLS,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
B8ZZF8, U6 snRNA-associated Sm-like protein LSm5,LSM5,DOWN,3.0,0.05,11.0,0.1746031746031746,1166.0,1189.0,1846.5,1166.0
B8ZZX4, Thioredoxin domain-containing protein 9 (Fragment); Thioredoxin domain-containing protein 9,TXNDC9,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5892.0,5186.5
B9ZVT1, RNA-binding protein 12B,RBM12B,UP,1.0,0.016666666666666666,0.0,0.0,3697.5,5465.5,5580.5,3697.5
C9IZ04, Serine/threonine-protein phosphatase 4 regulatory subunit 2 (Fragment); Serine/threonine-protein phosphatase 4 regulatory subunit 2,PPP4R2,UP,1.0,0.016666666666666666,0.0,0.0,3697.5,5465.5,5580.5,3697.5
C9J164," Ras-associated and pleckstrin homology domains-containing protein 1; Ras association (RalGDS/AF-6) and pleckstrin homology domains 1, isoform CRA_b",RAPH1,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
C9J4T6, Multifunctional fusion protein; Interleukin-8,CXCL8,UP,1.0,0.016666666666666666,1.0,0.015873015873015872,6471.0,6515.0,6527.5,6471.0
C9J8Z4, Immunoglobulin superfamily member 8 (Fragment); Immunoglobulin superfamily member 8,IGSF8,DOWN,1.0,0.016666666666666666,7.0,0.1111111111111111,1267.5,1401.5,2526.5,1267.5
C9JBY7," 28S ribosomal protein S33, mitochondrial",MRPS33,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
C9JCN8, Fos-related antigen 2 (Fragment) OS=Homo sapiens OX=9606 GN=; Fos-related antigen 2 OS=Homo sapiens OX=9606 GN=,FOSL2,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
C9JIK8, Cysteine protease (Fragment); Cysteine protease ATG4B; Autophagy-related protein 4 homolog B,ATG4B,DOWN,1.0,0.016666666666666666,2.0,0.031746031746031744,5186.5,5892.5,5892.0,5186.5
C9JLA8, Rho GTPase-activating protein 4 (Fragment),ARHGAP4,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
C9JR33, NAD-dependent protein deacetylase sirtuin-2 (Fragment),SIRT2,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
C9JU35," Complex I assembly factor TIMMDC1, mitochondrial",TIMMDC1,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
C9JZW7, ADP-ribosylarginine] hydrolase (Fragment); ADP-ribosylarginine] hydrolase,ADPRH,UP,2.0,0.03333333333333333,2.0,0.031746031746031744,6369.0,6437.0,6449.0,6369.0
D6RA77, Polyadenylate-binding protein-interacting protein 2 (Fragment); Polyadenylate-binding protein-interacting protein 2,PAIP2,DOWN,0.0,0.0,1.0,0.015873015873015872,3923.5,5725.0,5776.0,3923.5
D6RAM3, Docking protein 3; Docking protein 3 (Fragment),DOK3,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
D6RB92, Proteasome assembly chaperone 4,PSMG4,DOWN,0.0,0.0,2.0,0.031746031746031744,2825.0,3780.5,4873.0,2825.0
D6RGY8, Protein YIPF3 (Fragment); Protein YIPF3,YIPF3,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
E1CKY7, Protein phosphatase 1 regulatory subunit 12B,PPP1R12B,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
E5RFR7, Tumor protein D52,TPD52,DOWN,3.0,0.05,6.0,0.09523809523809523,4148.0,3912.0,4194.5,3912.0
E5RFZ8, Metal cation symporter ZIP14 (Fragment),SLC39A14,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
E5RHT6, ADP-ribosylation factor GTPase-activating protein 1 (Fragment),ARFGAP1,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
E7EMS7, Dermokine,DMKN,DOWN,0.0,0.0,4.0,0.06349206349206349,1541.5,1907.0,3544.5,1541.5
E7EMV7, TNFAIP3-interacting protein 1,TNIP1,DOWN,2.0,0.03333333333333333,6.0,0.09523809523809523,2747.5,2818.5,3469.0,2747.5
E7EQ47, Blood group Rh(CE) polypeptide; Blood group Rh(D) polypeptide,RHCE,DOWN,3.0,0.05,9.0,0.14285714285714285,1967.0,2026.0,2582.0,1967.0
E7EQ64, Trypsin-1; Trypsin-1 (Fragment),PRSS1,DOWN,12.0,0.2,24.0,0.38095238095238093,1141.0,1038.0,666.5,666.5
E7ERS3, Zinc finger CCCH domain-containing protein 18,ZC3H18,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
E7ES19, Thrombospondin-4,THBS4,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
E7ETP7, Elastin (Fragment); Elastin,ELN,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
E9PCS8, Metastasis-associated protein MTA3,MTA3,DOWN,0.0,0.0,0.0,0.0,6824.0,6826.5,6828.0,6824.0
E9PGZ1, Caldesmon,CALD1,DOWN,7.0,0.11666666666666667,14.0,0.2222222222222222,2334.0,2242.0,2149.5,2149.5
